timeframe,capital,strategy,max_concurrent,ml_threshold,sizing_config,total_resolved,wins,losses,winrate,final_balance,max_dd_usd,max_dd_pct,blown
H1,100.0,OB,1,0.5,weighted,8,4,4,50.0,253.47795199999564,76.81917600000179,76.81917600000179,False
H1,100.0,OB,1,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,OB,1,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,OB,1,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,OB,3,0.0,weighted,95,29,66,30.526315789473685,302.5099519999967,225.15343200000189,58.108991249158194,False
H1,100.0,OB,3,0.5,weighted,8,4,4,50.0,253.47795199999564,76.81917600000179,76.81917600000179,False
H1,100.0,OB,3,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,OB,3,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,OB,3,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,OB,5,0.0,weighted,95,29,66,30.526315789473685,302.5099519999967,225.15343200000189,58.108991249158194,False
H1,100.0,OB,5,0.5,weighted,8,4,4,50.0,253.47795199999564,76.81917600000179,76.81917600000179,False
H1,100.0,OB,5,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,OB,5,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,OB,5,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,OB,100,0.0,weighted,95,29,66,30.526315789473685,302.5099519999967,225.15343200000189,58.108991249158194,False
H1,100.0,OB,100,0.5,weighted,8,4,4,50.0,253.47795199999564,76.81917600000179,76.81917600000179,False
H1,100.0,OB,100,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,OB,100,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,OB,100,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BB,1,0.0,weighted,26,7,19,26.923076923076923,90.0,16.0,15.09433962264151,False
H1,100.0,BB,1,0.5,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BB,1,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BB,1,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BB,1,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BB,3,0.0,weighted,26,7,19,26.923076923076923,90.0,16.0,15.09433962264151,False
H1,100.0,BB,3,0.5,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BB,3,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BB,3,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BB,3,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BB,5,0.0,weighted,26,7,19,26.923076923076923,90.0,16.0,15.09433962264151,False
H1,100.0,BB,5,0.5,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BB,5,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BB,5,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BB,5,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BB,100,0.0,weighted,26,7,19,26.923076923076923,90.0,16.0,15.09433962264151,False
H1,100.0,BB,100,0.5,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BB,100,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BB,100,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BB,100,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,Swapzone,1,0.0,weighted,199,91,108,45.7286432160804,1521.226840000004,279.32526399999824,53.47940096933189,False
H1,100.0,Swapzone,1,0.5,weighted,5,0,5,0.0,0.0,119.21344400000089,119.21344400000089,True
H1,100.0,Swapzone,1,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,Swapzone,1,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,Swapzone,1,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,Swapzone,3,0.0,weighted,217,97,120,44.70046082949309,1572.0640280000016,279.32526399999824,53.47940096933189,False
H1,100.0,Swapzone,3,0.5,weighted,5,0,5,0.0,0.0,119.21344400000089,119.21344400000089,True
H1,100.0,Swapzone,3,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,Swapzone,3,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,Swapzone,3,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,Swapzone,5,0.0,weighted,217,97,120,44.70046082949309,1572.0640280000016,279.32526399999824,53.47940096933189,False
H1,100.0,Swapzone,5,0.5,weighted,5,0,5,0.0,0.0,119.21344400000089,119.21344400000089,True
H1,100.0,Swapzone,5,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,Swapzone,5,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,Swapzone,5,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,Swapzone,100,0.0,weighted,217,97,120,44.70046082949309,1572.0640280000016,279.32526399999824,53.47940096933189,False
H1,100.0,Swapzone,100,0.5,weighted,5,0,5,0.0,0.0,119.21344400000089,119.21344400000089,True
H1,100.0,Swapzone,100,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,Swapzone,100,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,Swapzone,100,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BPR,1,0.0,weighted,189,91,98,48.148148148148145,281.2760640000197,349.29704800000036,96.40821233272334,False
H1,100.0,BPR,1,0.5,weighted,90,51,39,56.666666666666664,575.4171800000131,154.8448559999988,66.0609872427273,False
H1,100.0,BPR,1,0.7,weighted,13,8,5,61.53846153846154,221.0565280000019,106.67212799999925,48.30727651480797,False
H1,100.0,BPR,1,0.8,weighted,1,1,0,100.0,191.11300000000028,0.0,0.0,False
H1,100.0,BPR,1,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BPR,3,0.0,weighted,199,95,104,47.73869346733669,258.1778720000184,377.59232000000065,96.40821233272334,False
H1,100.0,BPR,3,0.5,weighted,93,54,39,58.06451612903226,648.1985680000116,154.8448559999988,66.0609872427273,False
H1,100.0,BPR,3,0.7,weighted,13,8,5,61.53846153846154,221.0565280000019,106.67212799999925,48.30727651480797,False
H1,100.0,BPR,3,0.8,weighted,1,1,0,100.0,191.11300000000028,0.0,0.0,False
H1,100.0,BPR,3,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BPR,5,0.0,weighted,199,95,104,47.73869346733669,258.1778720000184,377.59232000000065,96.40821233272334,False
H1,100.0,BPR,5,0.5,weighted,93,54,39,58.06451612903226,648.1985680000116,154.8448559999988,66.0609872427273,False
H1,100.0,BPR,5,0.7,weighted,13,8,5,61.53846153846154,221.0565280000019,106.67212799999925,48.30727651480797,False
H1,100.0,BPR,5,0.8,weighted,1,1,0,100.0,191.11300000000028,0.0,0.0,False
H1,100.0,BPR,5,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,BPR,100,0.0,weighted,199,95,104,47.73869346733669,258.1778720000184,377.59232000000065,96.40821233272334,False
H1,100.0,BPR,100,0.5,weighted,93,54,39,58.06451612903226,648.1985680000116,154.8448559999988,66.0609872427273,False
H1,100.0,BPR,100,0.7,weighted,13,8,5,61.53846153846154,221.0565280000019,106.67212799999925,48.30727651480797,False
H1,100.0,BPR,100,0.8,weighted,1,1,0,100.0,191.11300000000028,0.0,0.0,False
H1,100.0,BPR,100,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,IC,1,0.0,weighted,349,131,218,37.53581661891118,699.0856279999898,403.8865360000027,70.96483591269282,False
H1,100.0,IC,1,0.5,weighted,31,15,16,48.38709677419355,432.7115359999989,149.05879200000163,37.56680574377527,False
H1,100.0,IC,1,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,IC,1,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,IC,1,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,IC,3,0.0,weighted,417,165,252,39.568345323741006,1082.1767999999847,457.5427920000002,68.01265072178204,False
H1,100.0,IC,3,0.5,weighted,31,15,16,48.38709677419355,432.7115359999989,149.05879200000163,37.56680574377527,False
H1,100.0,IC,3,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,IC,3,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,IC,3,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,IC,5,0.0,weighted,417,165,252,39.568345323741006,1082.1767999999847,457.5427920000002,68.01265072178204,False
H1,100.0,IC,5,0.5,weighted,31,15,16,48.38709677419355,432.7115359999989,149.05879200000163,37.56680574377527,False
H1,100.0,IC,5,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,IC,5,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,IC,5,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,IC,100,0.0,weighted,417,165,252,39.568345323741006,1082.1767999999847,457.5427920000002,68.01265072178204,False
H1,100.0,IC,100,0.5,weighted,31,15,16,48.38709677419355,432.7115359999989,149.05879200000163,37.56680574377527,False
H1,100.0,IC,100,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,IC,100,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,IC,100,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
H1,100.0,COMBINED,1,0.0,weighted,859,402,457,46.79860302677532,4373.199832000003,480.53221599999415,30.95091435390771,False
H1,100.0,COMBINED,1,0.5,weighted,28,12,16,42.857142857142854,0.0,264.72753600000124,125.94233364044342,True
H1,100.0,COMBINED,1,0.7,weighted,74,51,23,68.91891891891892,2838.3993519999995,351.7334639999981,88.30288800000108,False
H1,100.0,COMBINED,1,0.8,weighted,20,16,4,80.0,1407.819755999998,192.4576959999995,57.023888000000625,False
H1,100.0,COMBINED,1,0.85,weighted,8,6,2,75.0,480.7261039999994,192.4576959999995,44.01678122937665,False
H1,100.0,COMBINED,3,0.0,weighted,1298,614,684,47.303543913713405,7168.347632000003,799.409875999997,25.19231280022533,False
H1,100.0,COMBINED,3,0.5,weighted,33,16,17,48.484848484848484,0.0,264.72753600000124,108.30960248250861,True
H1,100.0,COMBINED,3,0.7,weighted,85,59,26,69.41176470588235,3371.9141519999976,351.7334639999981,88.30288800000108,False
H1,100.0,COMBINED,3,0.8,weighted,21,17,4,80.95238095238095,1442.819755999998,192.4576959999995,57.023888000000625,False
H1,100.0,COMBINED,3,0.85,weighted,8,6,2,75.0,480.7261039999994,192.4576959999995,44.01678122937665,False
H1,100.0,COMBINED,5,0.0,weighted,1322,625,697,47.276853252647506,7489.625943999998,799.409875999997,24.470544989020773,False
H1,100.0,COMBINED,5,0.5,weighted,33,16,17,48.484848484848484,0.0,264.72753600000124,108.30960248250861,True
H1,100.0,COMBINED,5,0.7,weighted,85,59,26,69.41176470588235,3371.9141519999976,351.7334639999981,88.30288800000108,False
H1,100.0,COMBINED,5,0.8,weighted,21,17,4,80.95238095238095,1442.819755999998,192.4576959999995,57.023888000000625,False
H1,100.0,COMBINED,5,0.85,weighted,8,6,2,75.0,480.7261039999994,192.4576959999995,44.01678122937665,False
H1,100.0,COMBINED,100,0.0,weighted,1322,625,697,47.276853252647506,7489.625943999998,799.409875999997,24.470544989020773,False
H1,100.0,COMBINED,100,0.5,weighted,33,16,17,48.484848484848484,0.0,264.72753600000124,108.30960248250861,True
H1,100.0,COMBINED,100,0.7,weighted,85,59,26,69.41176470588235,3371.9141519999976,351.7334639999981,88.30288800000108,False
H1,100.0,COMBINED,100,0.8,weighted,21,17,4,80.95238095238095,1442.819755999998,192.4576959999995,57.023888000000625,False
H1,100.0,COMBINED,100,0.85,weighted,8,6,2,75.0,480.7261039999994,192.4576959999995,44.01678122937665,False
H4,50.0,FVG,1,0.0,equal,106,60,46,56.60377358490566,1829.1480980000015,264.0434799999948,34.23382737582127,False
H4,50.0,FVG,1,0.5,equal,85,60,25,70.58823529411765,2366.894550000001,226.51990999999998,27.972770095580994,False
H4,50.0,FVG,1,0.7,equal,45,42,3,93.33333333333333,2514.3737580000043,123.94406199999958,7.408487661885539,False
H4,50.0,FVG,1,0.8,equal,25,25,0,100.0,1663.2450460000018,0.0,0.0,False
H4,50.0,FVG,1,0.85,equal,13,13,0,100.0,895.4122460000008,0.0,0.0,False
H4,50.0,FVG,3,0.0,equal,114,64,50,56.14035087719298,1802.541135999999,299.1668520000003,34.23382737582127,False
H4,50.0,FVG,3,0.5,equal,89,64,25,71.91011235955057,2479.477149999999,226.51990999999998,27.972770095580994,False
H4,50.0,FVG,3,0.7,equal,45,42,3,93.33333333333333,2514.3737580000043,123.94406199999958,7.408487661885539,False
H4,50.0,FVG,3,0.8,equal,25,25,0,100.0,1663.2450460000018,0.0,0.0,False
H4,50.0,FVG,3,0.85,equal,13,13,0,100.0,895.4122460000008,0.0,0.0,False
H4,50.0,FVG,5,0.0,equal,114,64,50,56.14035087719298,1802.541135999999,299.1668520000003,34.23382737582127,False
H4,50.0,FVG,5,0.5,equal,89,64,25,71.91011235955057,2479.477149999999,226.51990999999998,27.972770095580994,False
H4,50.0,FVG,5,0.7,equal,45,42,3,93.33333333333333,2514.3737580000043,123.94406199999958,7.408487661885539,False
H4,50.0,FVG,5,0.8,equal,25,25,0,100.0,1663.2450460000018,0.0,0.0,False
H4,50.0,FVG,5,0.85,equal,13,13,0,100.0,895.4122460000008,0.0,0.0,False
H4,50.0,FVG,100,0.0,equal,114,64,50,56.14035087719298,1802.541135999999,299.1668520000003,34.23382737582127,False
H4,50.0,FVG,100,0.5,equal,89,64,25,71.91011235955057,2479.477149999999,226.51990999999998,27.972770095580994,False
H4,50.0,FVG,100,0.7,equal,45,42,3,93.33333333333333,2514.3737580000043,123.94406199999958,7.408487661885539,False
H4,50.0,FVG,100,0.8,equal,25,25,0,100.0,1663.2450460000018,0.0,0.0,False
H4,50.0,FVG,100,0.85,equal,13,13,0,100.0,895.4122460000008,0.0,0.0,False
H4,50.0,OB,1,0.0,equal,23,7,16,30.434782608695656,223.8559499999992,109.08615000000009,50.42858865248705,False
H4,50.0,OB,1,0.5,equal,3,2,1,66.66666666666666,143.48722599999928,18.829773999999816,22.32483920113343,False
H4,50.0,OB,1,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,OB,1,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,OB,1,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,OB,3,0.0,equal,23,7,16,30.434782608695656,223.8559499999992,109.08615000000009,50.42858865248705,False
H4,50.0,OB,3,0.5,equal,3,2,1,66.66666666666666,143.48722599999928,18.829773999999816,22.32483920113343,False
H4,50.0,OB,3,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,OB,3,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,OB,3,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,OB,5,0.0,equal,23,7,16,30.434782608695656,223.8559499999992,109.08615000000009,50.42858865248705,False
H4,50.0,OB,5,0.5,equal,3,2,1,66.66666666666666,143.48722599999928,18.829773999999816,22.32483920113343,False
H4,50.0,OB,5,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,OB,5,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,OB,5,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,OB,100,0.0,equal,23,7,16,30.434782608695656,223.8559499999992,109.08615000000009,50.42858865248705,False
H4,50.0,OB,100,0.5,equal,3,2,1,66.66666666666666,143.48722599999928,18.829773999999816,22.32483920113343,False
H4,50.0,OB,100,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,OB,100,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,OB,100,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,BB,1,0.0,equal,7,0,7,0.0,36.0,14.0,28.000000000000004,False
H4,50.0,BB,1,0.5,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,BB,1,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,BB,1,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,BB,1,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,BB,3,0.0,equal,7,0,7,0.0,36.0,14.0,28.000000000000004,False
H4,50.0,BB,3,0.5,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,BB,3,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,BB,3,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,BB,3,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,BB,5,0.0,equal,7,0,7,0.0,36.0,14.0,28.000000000000004,False
H4,50.0,BB,5,0.5,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,BB,5,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,BB,5,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,BB,5,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,BB,100,0.0,equal,7,0,7,0.0,36.0,14.0,28.000000000000004,False
H4,50.0,BB,100,0.5,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,BB,100,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,BB,100,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,BB,100,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,Swapzone,1,0.0,equal,24,10,14,41.66666666666667,0.0,370.6399819999988,100.74021173601797,True
H4,50.0,Swapzone,1,0.5,equal,9,7,2,77.77777777777779,221.6157979999998,34.342563999999584,13.417246356655333,False
H4,50.0,Swapzone,1,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,Swapzone,1,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,Swapzone,1,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,Swapzone,3,0.0,equal,28,12,16,42.857142857142854,0.0,370.6399819999988,108.67144391799097,True
H4,50.0,Swapzone,3,0.5,equal,9,7,2,77.77777777777779,221.6157979999998,34.342563999999584,13.417246356655333,False
H4,50.0,Swapzone,3,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,Swapzone,3,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,Swapzone,3,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,Swapzone,5,0.0,equal,28,12,16,42.857142857142854,0.0,370.6399819999988,108.67144391799097,True
H4,50.0,Swapzone,5,0.5,equal,9,7,2,77.77777777777779,221.6157979999998,34.342563999999584,13.417246356655333,False
H4,50.0,Swapzone,5,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,Swapzone,5,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,Swapzone,5,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,Swapzone,100,0.0,equal,28,12,16,42.857142857142854,0.0,370.6399819999988,108.67144391799097,True
H4,50.0,Swapzone,100,0.5,equal,9,7,2,77.77777777777779,221.6157979999998,34.342563999999584,13.417246356655333,False
H4,50.0,Swapzone,100,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,Swapzone,100,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,Swapzone,100,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,BPR,1,0.0,equal,15,9,6,60.0,0.0,245.17407999999887,155.03446327717685,True
H4,50.0,BPR,1,0.5,equal,10,8,2,80.0,0.0,245.17407999999887,121.00178831122632,True
H4,50.0,BPR,1,0.7,equal,5,3,2,60.0,0.0,245.17407999999887,224.34825751643604,True
H4,50.0,BPR,1,0.8,equal,2,1,1,50.0,0.0,82.64300000000003,121.49362343342274,True
H4,50.0,BPR,1,0.85,equal,3,3,0,100.0,179.81497000000036,0.0,0.0,False
H4,50.0,BPR,3,0.0,equal,15,9,6,60.0,0.0,245.17407999999887,155.03446327717685,True
H4,50.0,BPR,3,0.5,equal,10,8,2,80.0,0.0,245.17407999999887,121.00178831122632,True
H4,50.0,BPR,3,0.7,equal,5,3,2,60.0,0.0,245.17407999999887,224.34825751643604,True
H4,50.0,BPR,3,0.8,equal,2,1,1,50.0,0.0,82.64300000000003,121.49362343342274,True
H4,50.0,BPR,3,0.85,equal,3,3,0,100.0,179.81497000000036,0.0,0.0,False
H4,50.0,BPR,5,0.0,equal,15,9,6,60.0,0.0,245.17407999999887,155.03446327717685,True
H4,50.0,BPR,5,0.5,equal,10,8,2,80.0,0.0,245.17407999999887,121.00178831122632,True
H4,50.0,BPR,5,0.7,equal,5,3,2,60.0,0.0,245.17407999999887,224.34825751643604,True
H4,50.0,BPR,5,0.8,equal,2,1,1,50.0,0.0,82.64300000000003,121.49362343342274,True
H4,50.0,BPR,5,0.85,equal,3,3,0,100.0,179.81497000000036,0.0,0.0,False
H4,50.0,BPR,100,0.0,equal,15,9,6,60.0,0.0,245.17407999999887,155.03446327717685,True
H4,50.0,BPR,100,0.5,equal,10,8,2,80.0,0.0,245.17407999999887,121.00178831122632,True
H4,50.0,BPR,100,0.7,equal,5,3,2,60.0,0.0,245.17407999999887,224.34825751643604,True
H4,50.0,BPR,100,0.8,equal,2,1,1,50.0,0.0,82.64300000000003,121.49362343342274,True
H4,50.0,BPR,100,0.85,equal,3,3,0,100.0,179.81497000000036,0.0,0.0,False
H4,50.0,IC,1,0.0,equal,16,4,12,25.0,0.0,92.89527599999928,126.67729264559155,True
H4,50.0,IC,1,0.5,equal,13,9,4,69.23076923076923,414.31404999999995,37.62593199999992,14.621139425053173,False
H4,50.0,IC,1,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,IC,1,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,IC,1,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,IC,3,0.0,equal,10,2,8,20.0,0.0,61.00480200000038,118.64193372841277,True
H4,50.0,IC,3,0.5,equal,13,9,4,69.23076923076923,414.31404999999995,37.62593199999992,14.621139425053173,False
H4,50.0,IC,3,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,IC,3,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,IC,3,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,IC,5,0.0,equal,10,2,8,20.0,0.0,61.00480200000038,118.64193372841277,True
H4,50.0,IC,5,0.5,equal,13,9,4,69.23076923076923,414.31404999999995,37.62593199999992,14.621139425053173,False
H4,50.0,IC,5,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,IC,5,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,IC,5,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,IC,100,0.0,equal,10,2,8,20.0,0.0,61.00480200000038,118.64193372841277,True
H4,50.0,IC,100,0.5,equal,13,9,4,69.23076923076923,414.31404999999995,37.62593199999992,14.621139425053173,False
H4,50.0,IC,100,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,IC,100,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,IC,100,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
H4,50.0,COMBINED,1,0.0,equal,242,100,142,41.32231404958678,1471.8305859999964,392.74360799999977,75.04679989538144,False
H4,50.0,COMBINED,1,0.5,equal,122,95,27,77.8688524590164,3427.811031999997,146.25425199999972,18.657968950499864,False
H4,50.0,COMBINED,1,0.7,equal,60,53,7,88.33333333333333,2597.9793920000056,245.17407999999887,94.33423477966969,False
H4,50.0,COMBINED,1,0.8,equal,30,29,1,96.66666666666667,1737.8655160000017,82.64300000000003,23.045442367588066,False
H4,50.0,COMBINED,1,0.85,equal,16,16,0,100.0,1025.2272160000011,0.0,0.0,False
H4,50.0,COMBINED,3,0.0,equal,381,162,219,42.51968503937008,2171.2406639999936,548.4502439999997,68.78402555714462,False
H4,50.0,COMBINED,3,0.5,equal,164,116,48,70.73170731707317,3602.908827999996,328.84324800000104,33.778579669796436,False
H4,50.0,COMBINED,3,0.7,equal,63,56,7,88.88888888888889,2658.1837020000057,245.17407999999887,81.67087821378743,False
H4,50.0,COMBINED,3,0.8,equal,31,30,1,96.7741935483871,1755.8880160000017,82.64300000000003,21.942675789022427,False
H4,50.0,COMBINED,3,0.85,equal,16,16,0,100.0,1025.2272160000011,0.0,0.0,False
H4,50.0,COMBINED,5,0.0,equal,381,162,219,42.51968503937008,2171.2406639999936,548.4502439999997,68.78402555714462,False
H4,50.0,COMBINED,5,0.5,equal,164,116,48,70.73170731707317,3602.908827999996,328.84324800000104,33.778579669796436,False
H4,50.0,COMBINED,5,0.7,equal,63,56,7,88.88888888888889,2658.1837020000057,245.17407999999887,81.67087821378743,False
H4,50.0,COMBINED,5,0.8,equal,31,30,1,96.7741935483871,1755.8880160000017,82.64300000000003,21.942675789022427,False
H4,50.0,COMBINED,5,0.85,equal,16,16,0,100.0,1025.2272160000011,0.0,0.0,False
H4,50.0,COMBINED,100,0.0,equal,381,162,219,42.51968503937008,2171.2406639999936,548.4502439999997,68.78402555714462,False
H4,50.0,COMBINED,100,0.5,equal,164,116,48,70.73170731707317,3602.908827999996,328.84324800000104,33.778579669796436,False
H4,50.0,COMBINED,100,0.7,equal,63,56,7,88.88888888888889,2658.1837020000057,245.17407999999887,81.67087821378743,False
H4,50.0,COMBINED,100,0.8,equal,31,30,1,96.7741935483871,1755.8880160000017,82.64300000000003,21.942675789022427,False
H4,50.0,COMBINED,100,0.85,equal,16,16,0,100.0,1025.2272160000011,0.0,0.0,False
H4,100.0,FVG,1,0.0,equal,106,60,46,56.60377358490566,1879.1480980000015,264.0434799999948,24.692395460584677,False
H4,100.0,FVG,1,0.5,equal,85,60,25,70.58823529411765,2416.894550000001,226.51990999999998,20.603066877683595,False
H4,100.0,FVG,1,0.7,equal,45,42,3,93.33333333333333,2564.3737580000043,123.94406199999958,7.193499734395922,False
H4,100.0,FVG,1,0.8,equal,25,25,0,100.0,1713.2450460000018,0.0,0.0,False
H4,100.0,FVG,1,0.85,equal,13,13,0,100.0,945.4122460000008,0.0,0.0,False
H4,100.0,FVG,3,0.0,equal,114,64,50,56.14035087719298,1852.541135999999,299.1668520000003,23.810495924479657,False
H4,100.0,FVG,3,0.5,equal,89,64,25,71.91011235955057,2529.477149999999,226.51990999999998,20.603066877683595,False
H4,100.0,FVG,3,0.7,equal,45,42,3,93.33333333333333,2564.3737580000043,123.94406199999958,7.193499734395922,False
